Time,Delay/Advance Val,ICU packet checksum,ICU command count,sync_pulse_count
20160817T152955.274957,0,1,42,42,
20170403T013958.454645,1,0,0,156,
20160817T153029.274957,0,1,59,59,
20170403T040502.454645,1,0,0,156,
20160817T153103.274957,0,1,76,76,
20170403T063006.454645,1,0,0,156,
20160817T153137.274957,0,1,93,93,
20170403T085510.454645,1,0,0,156,
20160817T153211.274957,0,1,110,110,
20170403T112014.454645,1,0,0,156,
20160817T153245.274957,0,1,127,127,
20170403T134518.454645,1,0,0,156,
20160817T153319.274957,0,1,144,144,
20170403T161022.454645,1,0,0,156,
20160817T153353.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T153411.274957,0,1,170,170,
20170403T195214.454645,1,0,0,157,
20160817T153445.274957,0,1,187,187,
20170403T221718.454645,1,0,0,157,
20160817T153519.274957,0,1,204,204,
20170404T004222.454645,1,0,0,157,
20160817T153553.274957,0,1,221,221,
20170404T030726.454645,1,0,0,157,
20160817T153627.274957,0,1,238,238,
20170404T053230.454645,1,0,0,157,
20160817T153701.274957,0,1,255,255,
20170404T075734.462457,1,0,0,157,
20160817T153735.274957,0,1,16,16,
20170404T102238.462457,1,0,0,157,
20160817T153809.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T153827.274957,0,1,42,42,
20170404T140430.462457,1,0,0,157,
20160817T153901.274957,0,1,59,59,
20170404T162934.462457,1,0,0,157,
20160817T153935.274957,0,1,76,76,
20170404T185438.462457,1,0,0,157,
20160817T154009.274957,0,1,93,93,
20170404T211942.462457,1,0,0,157,
20160817T154043.274957,0,1,110,110,
20170404T234446.462457,1,0,0,157,
20160817T154117.274957,0,1,127,127,
20170405T020950.462457,1,0,0,157,
20160817T154151.274957,0,1,144,144,
20170405T043454.462457,1,0,0,157,
20160817T154225.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T154243.274957,0,1,170,170,
20170405T081646.462457,1,0,0,158,
20160817T154317.274957,0,1,187,187,
20170405T104150.462457,1,0,0,158,
20160817T154351.274957,0,1,204,204,
20170405T130654.462457,1,0,0,158,
20160817T154425.274957,0,1,221,221,
20170405T153158.462457,1,0,0,158,
20160817T154459.274957,0,1,238,238,
20170405T175702.462457,1,0,0,158,
20160817T154533.274957,0,1,255,255,
20170405T202206.470269,1,0,0,158,
20160817T154607.274957,0,1,16,16,
20170405T224710.470269,1,0,0,158,
20160817T154641.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T154659.274957,0,1,42,42,
20170406T022902.470269,1,0,0,158,
20160817T154733.274957,0,1,59,59,
20170406T045406.470269,1,0,0,158,
20160817T154807.274957,0,1,76,76,
20170406T071910.470269,1,0,0,158,
20160817T154841.274957,0,1,93,93,
20170406T094414.470269,1,0,0,158,
20160817T154915.274957,0,1,110,110,
20170406T120918.470269,1,0,0,158,
20160817T154949.274957,0,1,127,127,
20170406T143422.470269,1,0,0,158,
20160817T155023.274957,0,1,144,144,
20170406T165926.470269,1,0,0,158,
20160817T155057.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T155115.274957,0,1,170,170,
20170406T204118.470269,1,0,0,159,
20160817T155149.274957,0,1,187,187,
20170406T230622.470269,1,0,0,159,
20160817T155223.274957,0,1,204,204,
20170407T013126.470269,1,0,0,159,
20160817T155257.274957,0,1,221,221,
20170407T035630.470269,1,0,0,159,
20160817T155331.274957,0,1,238,238,
20170407T062134.470269,1,0,0,159,
20160817T155405.274957,0,1,255,255,
20170407T084638.478082,1,0,0,159,
20160817T155439.274957,0,1,16,16,
20170407T111142.478082,1,0,0,159,
20160817T155513.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T155531.274957,0,1,42,42,
20170407T145334.478082,1,0,0,159,
20160817T155605.274957,0,1,59,59,
20170407T171838.478082,1,0,0,159,
20160817T155639.274957,0,1,76,76,
20170407T194342.478082,1,0,0,159,
20160817T155713.274957,0,1,93,93,
20170407T220846.478082,1,0,0,159,
20160817T155747.274957,0,1,110,110,
20170408T003350.478082,1,0,0,159,
20160817T155821.274957,0,1,127,127,
20170408T025854.478082,1,0,0,159,
20160817T155855.274957,0,1,144,144,
20170408T052358.478082,1,0,0,159,
20160817T155929.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T155947.274957,0,1,170,170,
20170408T090550.478082,1,0,0,160,
20160817T160021.274957,0,1,187,187,
20170408T113054.478082,1,0,0,160,
20160817T160055.274957,0,1,204,204,
20170408T135558.478082,1,0,0,160,
20160817T160129.274957,0,1,221,221,
20170408T162102.478082,1,0,0,160,
20160817T160203.274957,0,1,238,238,
20170408T184606.478082,1,0,0,160,
20160817T160237.274957,0,1,255,255,
20170408T211110.485895,1,0,0,160,
20160817T160311.274957,0,1,16,16,
20170408T233614.485895,1,0,0,160,
20160817T160345.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T160403.274957,0,1,42,42,
20170409T031806.485895,1,0,0,160,
20160817T160437.274957,0,1,59,59,
20170409T054310.485895,1,0,0,160,
20160817T160511.274957,0,1,76,76,
20170409T080814.485895,1,0,0,160,
20160817T160545.274957,0,1,93,93,
20170409T103318.485895,1,0,0,160,
20160817T160619.274957,0,1,110,110,
20170409T125822.485895,1,0,0,160,
20160817T160653.274957,0,1,127,127,
20170409T152326.485895,1,0,0,160,
20160817T160727.274957,0,1,144,144,
20170409T174830.485895,1,0,0,160,
20160817T160801.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T160819.274957,0,1,170,170,
20170409T213022.485895,1,0,0,161,
20160817T160853.274957,0,1,187,187,
20170409T235526.485895,1,0,0,161,
20160817T160927.274957,0,1,204,204,
20170410T022030.485895,1,0,0,161,
20160817T161001.274957,0,1,221,221,
20170410T044534.485895,1,0,0,161,
20160817T161035.274957,0,1,238,238,
20170410T071038.485895,1,0,0,161,
20160817T161109.274957,0,1,255,255,
20170410T093542.493707,1,0,0,161,
20160817T161143.274957,0,1,16,16,
20170410T120046.493707,1,0,0,161,
20160817T161217.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T161235.274957,0,1,42,42,
20170410T154238.493707,1,0,0,161,
20160817T161309.274957,0,1,59,59,
20170410T180742.493707,1,0,0,161,
20160817T161343.274957,0,1,76,76,
20170410T203246.493707,1,0,0,161,
20160817T161417.274957,0,1,93,93,
20170410T225750.493707,1,0,0,161,
20160817T161451.274957,0,1,110,110,
20170411T012254.493707,1,0,0,161,
20160817T161525.274957,0,1,127,127,
20170411T034758.493707,1,0,0,161,
20160817T161559.274957,0,1,144,144,
20170411T061302.493707,1,0,0,161,
20160817T161633.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T161651.274957,0,1,170,170,
20170411T095454.493707,1,0,0,162,
20160817T161725.274957,0,1,187,187,
20170411T121958.493707,1,0,0,162,
20160817T161759.274957,0,1,204,204,
20170411T144502.493707,1,0,0,162,
20160817T161833.274957,0,1,221,221,
20170411T171006.493707,1,0,0,162,
20160817T161907.274957,0,1,238,238,
20170411T193510.493707,1,0,0,162,
20160817T161941.274957,0,1,255,255,
20170411T220014.501519,1,0,0,162,
20160817T162015.274957,0,1,16,16,
20170412T002518.501519,1,0,0,162,
20160817T162049.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T162107.274957,0,1,42,42,
20170412T040710.501519,1,0,0,162,
20160817T162141.274957,0,1,59,59,
20170412T063214.501519,1,0,0,162,
20160817T162215.274957,0,1,76,76,
20170412T085718.501519,1,0,0,162,
20160817T162249.274957,0,1,93,93,
20170412T112222.501519,1,0,0,162,
20160817T162323.274957,0,1,110,110,
20170412T134726.501519,1,0,0,162,
20160817T162357.274957,0,1,127,127,
20170412T161230.501519,1,0,0,162,
20160817T162431.274957,0,1,144,144,
20170412T183734.501519,1,0,0,162,
20160817T162505.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T162523.274957,0,1,170,170,
20170412T221926.501519,1,0,0,163,
20160817T162557.274957,0,1,187,187,
20170413T004430.501519,1,0,0,163,
20160817T162631.274957,0,1,204,204,
20170413T030934.501519,1,0,0,163,
20160817T162705.274957,0,1,221,221,
20170413T053438.501519,1,0,0,163,
20160817T162739.274957,0,1,238,238,
20170413T075942.501519,1,0,0,163,
20160817T162813.274957,0,1,255,255,
20170413T102446.509332,1,0,0,163,
20160817T162847.274957,0,1,16,16,
20170413T124950.509332,1,0,0,163,
20160817T162921.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T162939.274957,0,1,42,42,
20170413T163142.509332,1,0,0,163,
20160817T163013.274957,0,1,59,59,
20170413T185646.509332,1,0,0,163,
20160817T163047.274957,0,1,76,76,
20170413T212150.509332,1,0,0,163,
20160817T163121.274957,0,1,93,93,
20170413T234654.509332,1,0,0,163,
20160817T163155.274957,0,1,110,110,
20170414T021158.509332,1,0,0,163,
20160817T163229.274957,0,1,127,127,
20170414T043702.509332,1,0,0,163,
20160817T163303.274957,0,1,144,144,
20170414T070206.509332,1,0,0,163,
20160817T163337.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T163355.274957,0,1,170,170,
20170414T104358.509332,1,0,0,164,
20160817T163429.274957,0,1,187,187,
20170414T130902.509332,1,0,0,164,
20160817T163503.274957,0,1,204,204,
20170414T153406.509332,1,0,0,164,
20160817T163537.274957,0,1,221,221,
20170414T175910.509332,1,0,0,164,
20160817T163611.274957,0,1,238,238,
20170414T202414.509332,1,0,0,164,
20160817T163645.274957,0,1,255,255,
20170414T224918.517145,1,0,0,164,
20160817T163719.274957,0,1,16,16,
20170415T011422.517145,1,0,0,164,
20160817T163753.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T163811.274957,0,1,42,42,
20170415T045614.517145,1,0,0,164,
20160817T163845.274957,0,1,59,59,
20170415T072118.517145,1,0,0,164,
20160817T163919.274957,0,1,76,76,
20170415T094622.517145,1,0,0,164,
20160817T163953.274957,0,1,93,93,
20170415T121126.517145,1,0,0,164,
20160817T164027.274957,0,1,110,110,
20170415T143630.517145,1,0,0,164,
20160817T164101.274957,0,1,127,127,
20170415T170134.517145,1,0,0,164,
20160817T164135.274957,0,1,144,144,
20170415T192638.517145,1,0,0,164,
20160817T164209.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T164227.274957,0,1,170,170,
20170415T230830.517145,1,0,0,165,
20160817T164301.274957,0,1,187,187,
20170416T013334.517145,1,0,0,165,
20160817T164335.274957,0,1,204,204,
20170416T035838.517145,1,0,0,165,
20160817T164409.274957,0,1,221,221,
20170416T062342.517145,1,0,0,165,
20160817T164443.274957,0,1,238,238,
20170416T084846.517145,1,0,0,165,
20160817T164517.274957,0,1,255,255,
20170416T111350.524957,1,0,0,165,
20160817T164551.274957,0,1,16,16,
20170416T133854.524957,1,0,0,165,
20160817T164625.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T164643.274957,0,1,42,42,
20170416T172046.524957,1,0,0,165,
20160817T164717.274957,0,1,59,59,
20170416T194550.524957,1,0,0,165,
20160817T164751.274957,0,1,76,76,
20170416T221054.524957,1,0,0,165,
20160817T164825.274957,0,1,93,93,
20170417T003558.524957,1,0,0,165,
20160817T164859.274957,0,1,110,110,
20170417T030102.524957,1,0,0,165,
20160817T164933.274957,0,1,127,127,
20170417T052606.524957,1,0,0,165,
20160817T165007.274957,0,1,144,144,
20170417T075110.524957,1,0,0,165,
20160817T165041.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T165059.274957,0,1,170,170,
20170417T113302.524957,1,0,0,166,
20160817T165133.274957,0,1,187,187,
20170417T135806.524957,1,0,0,166,
20160817T165207.274957,0,1,204,204,
20170417T162310.524957,1,0,0,166,
20160817T165241.274957,0,1,221,221,
20170417T184814.524957,1,0,0,166,
20160817T165315.274957,0,1,238,238,
20170417T211318.524957,1,0,0,166,
20160817T165349.274957,0,1,255,255,
20170417T233822.532769,1,0,0,166,
20160817T165423.274957,0,1,16,16,
20170418T020326.532769,1,0,0,166,
20160817T165457.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T165515.274957,0,1,42,42,
20170418T054518.532769,1,0,0,166,
20160817T165549.274957,0,1,59,59,
20170418T081022.532769,1,0,0,166,
20160817T165623.274957,0,1,76,76,
20170418T103526.532769,1,0,0,166,
20160817T165657.274957,0,1,93,93,
20170418T130030.532769,1,0,0,166,
20160817T165731.274957,0,1,110,110,
20170418T152534.532769,1,0,0,166,
20160817T165805.274957,0,1,127,127,
20170418T175038.532769,1,0,0,166,
20160817T165839.274957,0,1,144,144,
20170418T201542.532769,1,0,0,166,
20160817T165913.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T165931.274957,0,1,170,170,
20170418T235734.532769,1,0,0,167,
20160817T170005.274957,0,1,187,187,
20170419T022238.532769,1,0,0,167,
20160817T170039.274957,0,1,204,204,
20170419T044742.532769,1,0,0,167,
20160817T170113.274957,0,1,221,221,
20170419T071246.532769,1,0,0,167,
20160817T170147.274957,0,1,238,238,
20170419T093750.532769,1,0,0,167,
20160817T170221.274957,0,1,255,255,
20170419T120254.540582,1,0,0,167,
20160817T170255.274957,0,1,16,16,
20170419T142758.540582,1,0,0,167,
20160817T170329.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T170347.274957,0,1,42,42,
20170419T180950.540582,1,0,0,167,
20160817T170421.274957,0,1,59,59,
20170419T203454.540582,1,0,0,167,
20160817T170455.274957,0,1,76,76,
20170419T225958.540582,1,0,0,167,
20160817T170529.274957,0,1,93,93,
20170420T012502.540582,1,0,0,167,
20160817T170603.274957,0,1,110,110,
20170420T035006.540582,1,0,0,167,
20160817T170637.274957,0,1,127,127,
20170420T061510.540582,1,0,0,167,
20160817T170711.274957,0,1,144,144,
20170420T084014.540582,1,0,0,167,
20160817T170745.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T170803.274957,0,1,170,170,
20170420T122206.540582,1,0,0,168,
20160817T170837.274957,0,1,187,187,
20170420T144710.540582,1,0,0,168,
20160817T170911.274957,0,1,204,204,
20170420T171214.540582,1,0,0,168,
20160817T170945.274957,0,1,221,221,
20170420T193718.540582,1,0,0,168,
20160817T171019.274957,0,1,238,238,
20170420T220222.540582,1,0,0,168,
20160817T171053.274957,0,1,255,255,
20170421T002726.548395,1,0,0,168,
20160817T171127.274957,0,1,16,16,
20170421T025230.548395,1,0,0,168,
20160817T171201.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T171219.274957,0,1,42,42,
20170421T063422.548395,1,0,0,168,
20160817T171253.274957,0,1,59,59,
20170421T085926.548395,1,0,0,168,
20160817T171327.274957,0,1,76,76,
20170421T112430.548395,1,0,0,168,
20160817T171401.274957,0,1,93,93,
20170421T134934.548395,1,0,0,168,
20160817T171435.274957,0,1,110,110,
20170421T161438.548395,1,0,0,168,
20160817T171509.274957,0,1,127,127,
20170421T183942.548395,1,0,0,168,
20160817T171543.274957,0,1,144,144,
20170421T210446.548395,1,0,0,168,
20160817T171617.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T171635.274957,0,1,170,170,
20170422T004638.548395,1,0,0,169,
20160817T171709.274957,0,1,187,187,
20170422T031142.548395,1,0,0,169,
20160817T171743.274957,0,1,204,204,
20170422T053646.548395,1,0,0,169,
20160817T171817.274957,0,1,221,221,
20170422T080150.548395,1,0,0,169,
20160817T171851.274957,0,1,238,238,
20170422T102654.548395,1,0,0,169,
20160817T171925.274957,0,1,255,255,
20170422T125158.556207,1,0,0,169,
20160817T171959.274957,0,1,16,16,
20170422T151702.556207,1,0,0,169,
20160817T172033.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T172051.274957,0,1,42,42,
20170422T185854.556207,1,0,0,169,
20160817T172125.274957,0,1,59,59,
20170422T212358.556207,1,0,0,169,
20160817T172159.274957,0,1,76,76,
20170422T234902.556207,1,0,0,169,
20160817T172233.274957,0,1,93,93,
20170423T021406.556207,1,0,0,169,
20160817T172307.274957,0,1,110,110,
20170423T043910.556207,1,0,0,169,
20160817T172341.274957,0,1,127,127,
20170423T070414.556207,1,0,0,169,
20160817T172415.274957,0,1,144,144,
20170423T092918.556207,1,0,0,169,
20160817T172449.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T172507.274957,0,1,170,170,
20170423T131110.556207,1,0,0,170,
20160817T172541.274957,0,1,187,187,
20170423T153614.556207,1,0,0,170,
20160817T172615.274957,0,1,204,204,
20170423T180118.556207,1,0,0,170,
20160817T172649.274957,0,1,221,221,
20170423T202622.556207,1,0,0,170,
20160817T172723.274957,0,1,238,238,
20170423T225126.556207,1,0,0,170,
20160817T172757.274957,0,1,255,255,
20170424T011630.564019,1,0,0,170,
20160817T172831.274957,0,1,16,16,
20170424T034134.564019,1,0,0,170,
20160817T172905.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T172923.274957,0,1,42,42,
20170424T072326.564019,1,0,0,170,
20160817T172957.274957,0,1,59,59,
20170424T094830.564019,1,0,0,170,
20160817T173031.274957,0,1,76,76,
20170424T121334.564019,1,0,0,170,
20160817T173105.274957,0,1,93,93,
20170424T143838.564019,1,0,0,170,
20160817T173139.274957,0,1,110,110,
20170424T170342.564019,1,0,0,170,
20160817T173213.274957,0,1,127,127,
20170424T192846.564019,1,0,0,170,
20160817T173247.274957,0,1,144,144,
20170424T215350.564019,1,0,0,170,
20160817T173321.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T173339.274957,0,1,170,170,
20170425T013542.564019,1,0,0,171,
20160817T173413.274957,0,1,187,187,
20170425T040046.564019,1,0,0,171,
20160817T173447.274957,0,1,204,204,
20170425T062550.564019,1,0,0,171,
20160817T173521.274957,0,1,221,221,
20170425T085054.564019,1,0,0,171,
20160817T173555.274957,0,1,238,238,
20170425T111558.564019,1,0,0,171,
20160817T173629.274957,0,1,255,255,
20170425T134102.571832,1,0,0,171,
20160817T173703.274957,0,1,16,16,
20170425T160606.571832,1,0,0,171,
20160817T173737.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T173755.274957,0,1,42,42,
20170425T194758.571832,1,0,0,171,
20160817T173829.274957,0,1,59,59,
20170425T221302.571832,1,0,0,171,
20160817T173903.274957,0,1,76,76,
20170426T003806.571832,1,0,0,171,
20160817T173937.274957,0,1,93,93,
20170426T030310.571832,1,0,0,171,
20160817T174011.274957,0,1,110,110,
20170426T052814.571832,1,0,0,171,
20160817T174045.274957,0,1,127,127,
20170426T075318.571832,1,0,0,171,
20160817T174119.274957,0,1,144,144,
20170426T101822.571832,1,0,0,171,
20160817T174153.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T174211.274957,0,1,170,170,
20170426T140014.571832,1,0,0,172,
20160817T174245.274957,0,1,187,187,
20170426T162518.571832,1,0,0,172,
20160817T174319.274957,0,1,204,204,
20170426T185022.571832,1,0,0,172,
20160817T174353.274957,0,1,221,221,
20170426T211526.571832,1,0,0,172,
20160817T174427.274957,0,1,238,238,
20170426T234030.571832,1,0,0,172,
20160817T174501.274957,0,1,255,255,
20170427T020534.579645,1,0,0,172,
20160817T174535.274957,0,1,16,16,
20170427T043038.579645,1,0,0,172,
20160817T174609.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T174627.274957,0,1,42,42,
20170427T081230.579645,1,0,0,172,
20160817T174701.274957,0,1,59,59,
20170427T103734.579645,1,0,0,172,
20160817T174735.274957,0,1,76,76,
20170427T130238.579645,1,0,0,172,
20160817T174809.274957,0,1,93,93,
20170427T152742.579645,1,0,0,172,
20160817T174843.274957,0,1,110,110,
20170427T175246.579645,1,0,0,172,
20160817T174917.274957,0,1,127,127,
20170427T201750.579645,1,0,0,172,
20160817T174951.274957,0,1,144,144,
20170427T224254.579645,1,0,0,172,
20160817T175025.274957,0,1,161,161,
20160816T171421.274957,163,163,163,163,
20160817T175043.274957,0,1,170,170,
20170428T022446.579645,1,0,0,173,
20160817T175117.274957,0,1,187,187,
20170428T044950.579645,1,0,0,173,
20160817T175151.274957,0,1,204,204,
20170428T071454.579645,1,0,0,173,
20160817T175225.274957,0,1,221,221,
20170428T093958.579645,1,0,0,173,
20160817T175259.274957,0,1,238,238,
20170428T120502.579645,1,0,0,173,
20160817T175333.274957,0,1,255,255,
20170428T143006.587457,1,0,0,173,
20160817T175407.274957,0,1,16,16,
20170428T165510.587457,1,0,0,173,
20160817T175441.274957,0,1,33,33,
20160816T171421.274957,35,35,35,35,
20160817T175459.274957,0,1,42,42,
20170428T203702.587457,1,0,0,173,
20160817T175533.274957,0,1,59,59,
20170428T230206.587457,1,0,0,173,
20160817T175607.274957,0,1,76,76,
20170429T012710.587457,1,0,0,173,
20160817T175641.274957,0,1,93,93,
20170429T035214.587457,1,0,0,173,
20160817T175715.274957,0,1,110,110,
20170429T061718.587457,1,0,0,173,
20160817T175749.274957,0,1,127,127,
20170429T084222.587457,1,0,0,173,
20160817T175823.274957,0,1,144,144,
